黑龙江联通,#genre#
杭州3生活,http://60.178.149.113:4022/udp/233.50.201.175:5140
杭州4影视,http://60.178.149.113:4022/udp/233.50.201.176:5140
杭州5青少,http://60.178.149.113:4022/udp/233.50.201.177:5140
宁波TV1,http://60.178.149.113:4022/udp/233.50.201.168:5140
宁波TV2,http://60.178.149.113:4022/udp/233.50.201.178:5140
宁波TV3,http://60.178.149.113:4022/udp/233.50.201.179:5140
宁波TV4,http://60.178.149.113:4022/udp/233.50.201.180:5140
温州新闻,http://60.178.149.113:4022/udp/233.50.201.87:5140
衢州新闻,http://60.178.149.113:4022/udp/233.50.201.155:5140
绍兴新闻,http://60.178.149.113:4022/udp/233.50.201.156:5140
台州-1,http://60.178.149.113:4022/udp/233.50.201.157:5140
之江记录,http://60.178.149.113:4022/udp/233.50.202.25:5140

浙江卫视,http://125.121.58.159:4022/udp/233.50.201.100:5140
浙江经济生活,http://125.121.58.159:4022/udp/233.50.201.133:5140
浙江教育,http://125.121.58.159:4022/udp/233.50.201.134:5140
浙江民生,http://125.121.58.159:4022/udp/233.50.201.136:5140
浙江news,http://125.121.58.159:4022/udp/233.50.201.137:5140
浙江少儿,http://125.121.58.159:4022/udp/233.50.201.138:5140
钱江频道,http://125.121.58.159:4022/udp/233.50.201.132:5140
杭州1综合,http://125.121.58.159:4022/udp/233.50.201.173:5140
杭州2明珠,http://125.121.58.159:4022/udp/233.50.201.174:5140
杭州3生活,http://125.121.58.159:4022/udp/233.50.201.175:5140
杭州4影视,http://125.121.58.159:4022/udp/233.50.201.176:5140
杭州5青少,http://125.121.58.159:4022/udp/233.50.201.177:5140
宁波TV1,http://125.121.58.159:4022/udp/233.50.201.168:5140
宁波TV2,http://125.121.58.159:4022/udp/233.50.201.178:5140
宁波TV3,http://125.121.58.159:4022/udp/233.50.201.179:5140
宁波TV4,http://125.121.58.159:4022/udp/233.50.201.180:5140
温州新闻,http://125.121.58.159:4022/udp/233.50.201.87:5140
衢州新闻,http://125.121.58.159:4022/udp/233.50.201.155:5140
绍兴新闻,http://125.121.58.159:4022/udp/233.50.201.156:5140
台州-1,http://125.121.58.159:4022/udp/233.50.201.157:5140
之江记录,http://125.121.58.159:4022/udp/233.50.202.25:5140



四川电信,#genre#
凤凰中文,http://171.217.166.46:4022/udp/239.93.0.162:2192
凤凰资讯,http://171.217.166.46:4022/udp/239.93.0.118:2191
星空卫视,http://171.217.166.46:4022/udp/239.93.0.156:2193
CHANNEL-V,http://171.217.166.46:4022/udp/239.93.0.157:2194
四川卫视,http://171.217.166.46:4022/udp/239.93.0.169:5140
四川康巴卫视,http://171.217.166.46:4022/udp/239.93.0.41:5140
四川公共乡村,http://171.217.166.46:4022/udp/239.93.0.52:5140
四川妇女儿童,http://171.217.166.46:4022/udp/239.93.0.219:5140
四川影视文艺,http://171.217.166.46:4022/udp/239.93.0.166:5140
四川经济,http://171.217.166.46:4022/udp/239.93.1.101:5140
四川文化旅游,http://171.217.166.46:4022/udp/239.93.1.20:5140
四川新闻,http://171.217.166.46:4022/udp/239.93.0.47:5140
四川文化旅游,http://171.217.166.46:4022/udp/239.93.1.102:5140
四川经济,http://171.217.166.46:4022/udp/239.93.1.16:5140
峨眉电影,http://171.217.166.46:4022/udp/239.93.1.54:5140
四川科教,http://171.217.166.46:4022/udp/239.93.42.44:5140
四川乡村,http://171.217.166.46:4022/udp/239.93.0.52:5140
康巴卫视,http://171.217.166.46:4022/udp/239.93.0.41:5140
峨眉电影,http://171.217.166.46:4022/udp/239.93.0.252:5140
CDTV-1,http://171.217.166.46:4022/udp/239.93.0.16:5140
CDTV-2,http://171.217.166.46:4022/udp/239.93.0.17:1239
CDTV-3,http://171.217.166.46:4022/udp/239.93.0.18:1238
CDTV-4,http://171.217.166.46:4022/udp/239.93.0.19:1250
CDTV-5,http://171.217.166.46:4022/udp/239.93.1.231:5140
CDTV-6,http://171.217.166.46:4022/udp/239.93.0.21:1251
CDTV-8,http://171.217.166.46:4022/udp/239.93.0.22:1252
熊猫新闻,http://171.217.166.46:4022/udp/239.93.1.112:5140
熊猫体娱,http://171.217.166.46:4022/udp/239.93.0.94:5140
熊猫少儿,http://171.217.166.46:4022/udp/239.93.1.189:5140
熊猫影院,http://171.217.166.46:4022/udp/239.93.0.214:5140
熊猫频道,http://171.217.166.46:4022/udp/239.93.0.211:9148
金熊猫卡通,http://171.217.166.46:4022/udp/239.93.1.172:5140
熊猫爱生活,http://171.217.166.46:4022/udp/239.93.1.190:5140
大爱四川,http://171.217.166.46:4022/udp/239.93.1.110:5140
大爱旅游,http://171.217.166.46:4022/udp/239.93.42.70:5140
大爱生活,http://171.217.166.46:4022/udp/239.93.42.71:5140
大爱时尚,http://171.217.166.46:4022/udp/239.93.42.72:5140
HD看电影,http://171.217.166.46:4022/udp/239.93.42.47:5140
华语影院,http://171.217.166.46:4022/udp/239.93.0.138:5140
星光院线,http://171.217.166.46:4022/udp/239.93.0.139:5140
全球大片,http://171.217.166.46:4022/udp/239.93.0.105:5140
热播剧场,http://171.217.166.46:4022/udp/239.93.0.56:9020
热门剧场,http://171.217.166.46:4022/udp/239.93.0.140:5140
港剧风云,http://171.217.166.46:4022/udp/239.93.0.143:5140
谍战剧场,http://171.217.166.46:4022/udp/239.93.0.95:5140
宝宝动画,http://171.217.166.46:4022/udp/239.93.0.147:5140
少儿动画,http://171.217.166.46:4022/udp/239.93.0.193:9000
青春动漫,http://171.217.166.46:4022/udp/239.93.0.146:5140
热门综艺,http://171.217.166.46:4022/udp/239.93.0.151:5140
音乐现场,http://171.217.166.46:4022/udp/239.93.0.198:9044
戏曲精选,http://171.217.166.46:4022/udp/239.93.0.144:5140
汽摩,http://171.217.166.46:4022/udp/239.93.0.62:5140
电竞天堂,http://171.217.166.46:4022/udp/239.93.1.135:5140
蓉城先锋,http://171.217.166.46:4022/udp/239.93.0.91:2101
星空精选,http://171.217.166.46:4022/udp/239.93.1.171:5140
爱怀旧,http://171.217.166.46:4022/udp/239.93.42.21:5140
爱喜剧,http://171.217.166.46:4022/udp/239.93.42.9:5140
爱奇谈,http://171.217.166.46:4022/udp/239.93.42.22:5140
爱科幻,http://171.217.166.46:4022/udp/239.93.42.10:5140
爱院线,http://171.217.166.46:4022/udp/239.93.42.11:5140
爱谍战,http://171.217.166.46:4022/udp/239.93.42.14:5140
爱经典,http://171.217.166.46:4022/udp/239.93.42.13:5140
爱悬疑,http://171.217.166.46:4022/udp/239.93.42.12:5140
爱青春,http://171.217.166.46:4022/udp/239.93.42.16:5140
爱玩具,http://171.217.166.46:4022/udp/239.93.42.18:5140
爱动漫,http://171.217.166.46:4022/udp/239.93.42.23:5140
求索频道,http://171.217.166.46:4022/udp/239.93.42.24:5140
爱电竞,http://171.217.166.46:4022/udp/239.93.42.19:5140
绚影4K,http://171.217.166.46:4022/udp/239.93.42.33:5140
天元围棋,http://171.217.166.46:4022/udp/239.93.42.55:5140
热血剧场,http://171.217.166.46:4022/udp/239.93.1.198:5140
乐龄学堂,http://171.217.166.46:4022/udp/239.93.1.179:5140
亲子趣学4K,http://171.217.166.46:4022/udp/239.93.1.191:5140
津津悦读4K,http://171.217.166.46:4022/udp/239.93.1.197:5140
动画番剧,http://171.217.166.46:4022/udp/239.93.1.177:5140
中录动漫4K,http://171.217.166.46:4022/udp/239.93.1.188:5140
熊猫24小时,http://171.217.166.46:4022/udp/239.93.1.178:5140
综艺咖秀,http://171.217.166.46:4022/udp/239.93.1.175:5140
红色经典,http://171.217.166.46:4022/udp/239.93.1.176:5140
4K超高清电影,http://171.217.166.46:4022/udp/239.93.1.156:5140
4K乐享超清,http://171.217.166.46:4022/udp/239.93.0.43:5140
i成都,http://171.217.166.46:4022/udp/239.93.1.104:1234
直播室2,http://171.217.166.46:4022/udp/239.93.1.181:5140
直播室3,http://171.217.166.46:4022/udp/239.93.1.182:5140
直播室4,http://171.217.166.46:4022/udp/239.93.1.183:5140
直播室5,http://171.217.166.46:4022/udp/239.93.1.184:5140
直播室6,http://171.217.166.46:4022/udp/239.93.1.185:5140
直播室7,http://171.217.166.46:4022/udp/239.93.1.186:5140
直播室8,http://171.217.166.46:4022/udp/239.93.1.187:5140
红原日干乔,http://171.217.166.46:4022/udp/239.93.0.178:5140
红原月亮湾,http://171.217.166.46:4022/udp/239.93.0.209:5140
雅克音乐节直播,http://171.217.166.46:4022/udp/239.93.42.69:5140
云演艺宣传,http://171.217.166.46:4022/udp/239.93.42.60:5140
创新及人才文化节,http://171.217.166.46:4022/udp/239.93.42.59:5140

凤凰中文,http://171.213.15.130:4022/udp/239.93.0.162:2192
凤凰资讯,http://171.213.15.130:4022/udp/239.93.0.118:2191
星空卫视,http://171.213.15.130:4022/udp/239.93.0.156:2193
CHANNEL-V,http://171.213.15.130:4022/udp/239.93.0.157:2194
四川卫视,http://171.213.15.130:4022/udp/239.93.0.169:5140
四川康巴卫视,http://171.213.15.130:4022/udp/239.93.0.41:5140
四川公共乡村,http://171.213.15.130:4022/udp/239.93.0.52:5140
四川妇女儿童,http://171.213.15.130:4022/udp/239.93.0.219:5140
四川影视文艺,http://171.213.15.130:4022/udp/239.93.0.166:5140
四川经济,http://171.213.15.130:4022/udp/239.93.1.101:5140
四川文化旅游,http://171.213.15.130:4022/udp/239.93.1.20:5140
四川新闻,http://171.213.15.130:4022/udp/239.93.0.47:5140
四川文化旅游,http://171.213.15.130:4022/udp/239.93.1.102:5140
四川经济,http://171.213.15.130:4022/udp/239.93.1.16:5140
峨眉电影,http://171.213.15.130:4022/udp/239.93.1.54:5140
四川科教,http://171.213.15.130:4022/udp/239.93.42.44:5140
四川乡村,http://171.213.15.130:4022/udp/239.93.0.52:5140
康巴卫视,http://171.213.15.130:4022/udp/239.93.0.41:5140
峨眉电影,http://171.213.15.130:4022/udp/239.93.0.252:5140
CDTV-1,http://171.213.15.130:4022/udp/239.93.0.16:5140
CDTV-2,http://171.213.15.130:4022/udp/239.93.0.17:1239
CDTV-3,http://171.213.15.130:4022/udp/239.93.0.18:1238
CDTV-4,http://171.213.15.130:4022/udp/239.93.0.19:1250
CDTV-5,http://171.213.15.130:4022/udp/239.93.1.231:5140
CDTV-6,http://171.213.15.130:4022/udp/239.93.0.21:1251
CDTV-8,http://171.213.15.130:4022/udp/239.93.0.22:1252
熊猫新闻,http://171.213.15.130:4022/udp/239.93.1.112:5140
熊猫体娱,http://171.213.15.130:4022/udp/239.93.0.94:5140
熊猫少儿,http://171.213.15.130:4022/udp/239.93.1.189:5140
熊猫影院,http://171.213.15.130:4022/udp/239.93.0.214:5140
熊猫频道,http://171.213.15.130:4022/udp/239.93.0.211:9148
金熊猫卡通,http://171.213.15.130:4022/udp/239.93.1.172:5140
熊猫爱生活,http://171.213.15.130:4022/udp/239.93.1.190:5140
大爱四川,http://171.213.15.130:4022/udp/239.93.1.110:5140
大爱旅游,http://171.213.15.130:4022/udp/239.93.42.70:5140
大爱生活,http://171.213.15.130:4022/udp/239.93.42.71:5140
大爱时尚,http://171.213.15.130:4022/udp/239.93.42.72:5140
HD看电影,http://171.213.15.130:4022/udp/239.93.42.47:5140
华语影院,http://171.213.15.130:4022/udp/239.93.0.138:5140
星光院线,http://171.213.15.130:4022/udp/239.93.0.139:5140
全球大片,http://171.213.15.130:4022/udp/239.93.0.105:5140
热播剧场,http://171.213.15.130:4022/udp/239.93.0.56:9020
热门剧场,http://171.213.15.130:4022/udp/239.93.0.140:5140
港剧风云,http://171.213.15.130:4022/udp/239.93.0.143:5140
谍战剧场,http://171.213.15.130:4022/udp/239.93.0.95:5140
宝宝动画,http://171.213.15.130:4022/udp/239.93.0.147:5140
少儿动画,http://171.213.15.130:4022/udp/239.93.0.193:9000
青春动漫,http://171.213.15.130:4022/udp/239.93.0.146:5140
热门综艺,http://171.213.15.130:4022/udp/239.93.0.151:5140
音乐现场,http://171.213.15.130:4022/udp/239.93.0.198:9044
戏曲精选,http://171.213.15.130:4022/udp/239.93.0.144:5140
汽摩,http://171.213.15.130:4022/udp/239.93.0.62:5140
电竞天堂,http://171.213.15.130:4022/udp/239.93.1.135:5140
蓉城先锋,http://171.213.15.130:4022/udp/239.93.0.91:2101
星空精选,http://171.213.15.130:4022/udp/239.93.1.171:5140
爱怀旧,http://171.213.15.130:4022/udp/239.93.42.21:5140
爱喜剧,http://171.213.15.130:4022/udp/239.93.42.9:5140
爱奇谈,http://171.213.15.130:4022/udp/239.93.42.22:5140
爱科幻,http://171.213.15.130:4022/udp/239.93.42.10:5140
爱院线,http://171.213.15.130:4022/udp/239.93.42.11:5140
爱谍战,http://171.213.15.130:4022/udp/239.93.42.14:5140
爱经典,http://171.213.15.130:4022/udp/239.93.42.13:5140
爱悬疑,http://171.213.15.130:4022/udp/239.93.42.12:5140
爱青春,http://171.213.15.130:4022/udp/239.93.42.16:5140
爱玩具,http://171.213.15.130:4022/udp/239.93.42.18:5140
爱动漫,http://171.213.15.130:4022/udp/239.93.42.23:5140
求索频道,http://171.213.15.130:4022/udp/239.93.42.24:5140
爱电竞,http://171.213.15.130:4022/udp/239.93.42.19:5140
绚影4K,http://171.213.15.130:4022/udp/239.93.42.33:5140
天元围棋,http://171.213.15.130:4022/udp/239.93.42.55:5140
热血剧场,http://171.213.15.130:4022/udp/239.93.1.198:5140
乐龄学堂,http://171.213.15.130:4022/udp/239.93.1.179:5140
亲子趣学4K,http://171.213.15.130:4022/udp/239.93.1.191:5140
津津悦读4K,http://171.213.15.130:4022/udp/239.93.1.197:5140
动画番剧,http://171.213.15.130:4022/udp/239.93.1.177:5140
中录动漫4K,http://171.213.15.130:4022/udp/239.93.1.188:5140
熊猫24小时,http://171.213.15.130:4022/udp/239.93.1.178:5140
综艺咖秀,http://171.213.15.130:4022/udp/239.93.1.175:5140
红色经典,http://171.213.15.130:4022/udp/239.93.1.176:5140
4K超高清电影,http://171.213.15.130:4022/udp/239.93.1.156:5140
4K乐享超清,http://171.213.15.130:4022/udp/239.93.0.43:5140
i成都,http://171.213.15.130:4022/udp/239.93.1.104:1234
直播室2,http://171.213.15.130:4022/udp/239.93.1.181:5140
直播室3,http://171.213.15.130:4022/udp/239.93.1.182:5140
直播室4,http://171.213.15.130:4022/udp/239.93.1.183:5140
直播室5,http://171.213.15.130:4022/udp/239.93.1.184:5140
直播室6,http://171.213.15.130:4022/udp/239.93.1.185:5140
直播室7,http://171.213.15.130:4022/udp/239.93.1.186:5140
直播室8,http://171.213.15.130:4022/udp/239.93.1.187:5140
红原日干乔,http://171.213.15.130:4022/udp/239.93.0.178:5140
红原月亮湾,http://171.213.15.130:4022/udp/239.93.0.209:5140
雅克音乐节直播,http://171.213.15.130:4022/udp/239.93.42.69:5140
云演艺宣传,http://171.213.15.130:4022/udp/239.93.42.60:5140
创新及人才文化节,http://171.213.15.130:4022/udp/239.93.42.59:5140

凤凰中文,http://220.166.248.4:4022/udp/239.93.0.162:2192
凤凰资讯,http://220.166.248.4:4022/udp/239.93.0.118:2191
星空卫视,http://220.166.248.4:4022/udp/239.93.0.156:2193
CHANNEL-V,http://220.166.248.4:4022/udp/239.93.0.157:2194
四川卫视,http://220.166.248.4:4022/udp/239.93.0.169:5140
四川康巴卫视,http://220.166.248.4:4022/udp/239.93.0.41:5140
四川公共乡村,http://220.166.248.4:4022/udp/239.93.0.52:5140
四川妇女儿童,http://220.166.248.4:4022/udp/239.93.0.219:5140
四川影视文艺,http://220.166.248.4:4022/udp/239.93.0.166:5140
四川经济,http://220.166.248.4:4022/udp/239.93.1.101:5140
四川文化旅游,http://220.166.248.4:4022/udp/239.93.1.20:5140
四川新闻,http://220.166.248.4:4022/udp/239.93.0.47:5140
四川文化旅游,http://220.166.248.4:4022/udp/239.93.1.102:5140
四川经济,http://220.166.248.4:4022/udp/239.93.1.16:5140
峨眉电影,http://220.166.248.4:4022/udp/239.93.1.54:5140
四川科教,http://220.166.248.4:4022/udp/239.93.42.44:5140
四川乡村,http://220.166.248.4:4022/udp/239.93.0.52:5140
康巴卫视,http://220.166.248.4:4022/udp/239.93.0.41:5140
峨眉电影,http://220.166.248.4:4022/udp/239.93.0.252:5140
CDTV-1,http://220.166.248.4:4022/udp/239.93.0.16:5140
CDTV-2,http://220.166.248.4:4022/udp/239.93.0.17:1239
CDTV-3,http://220.166.248.4:4022/udp/239.93.0.18:1238
CDTV-4,http://220.166.248.4:4022/udp/239.93.0.19:1250
CDTV-5,http://220.166.248.4:4022/udp/239.93.1.231:5140
CDTV-6,http://220.166.248.4:4022/udp/239.93.0.21:1251
CDTV-8,http://220.166.248.4:4022/udp/239.93.0.22:1252
熊猫新闻,http://220.166.248.4:4022/udp/239.93.1.112:5140
熊猫体娱,http://220.166.248.4:4022/udp/239.93.0.94:5140
熊猫少儿,http://220.166.248.4:4022/udp/239.93.1.189:5140
熊猫影院,http://220.166.248.4:4022/udp/239.93.0.214:5140
熊猫频道,http://220.166.248.4:4022/udp/239.93.0.211:9148
金熊猫卡通,http://220.166.248.4:4022/udp/239.93.1.172:5140
熊猫爱生活,http://220.166.248.4:4022/udp/239.93.1.190:5140
大爱四川,http://220.166.248.4:4022/udp/239.93.1.110:5140
大爱旅游,http://220.166.248.4:4022/udp/239.93.42.70:5140
大爱生活,http://220.166.248.4:4022/udp/239.93.42.71:5140
大爱时尚,http://220.166.248.4:4022/udp/239.93.42.72:5140
HD看电影,http://220.166.248.4:4022/udp/239.93.42.47:5140
华语影院,http://220.166.248.4:4022/udp/239.93.0.138:5140
星光院线,http://220.166.248.4:4022/udp/239.93.0.139:5140
全球大片,http://220.166.248.4:4022/udp/239.93.0.105:5140
热播剧场,http://220.166.248.4:4022/udp/239.93.0.56:9020
热门剧场,http://220.166.248.4:4022/udp/239.93.0.140:5140
港剧风云,http://220.166.248.4:4022/udp/239.93.0.143:5140
谍战剧场,http://220.166.248.4:4022/udp/239.93.0.95:5140
宝宝动画,http://220.166.248.4:4022/udp/239.93.0.147:5140
少儿动画,http://220.166.248.4:4022/udp/239.93.0.193:9000
青春动漫,http://220.166.248.4:4022/udp/239.93.0.146:5140
热门综艺,http://220.166.248.4:4022/udp/239.93.0.151:5140
音乐现场,http://220.166.248.4:4022/udp/239.93.0.198:9044
戏曲精选,http://220.166.248.4:4022/udp/239.93.0.144:5140
汽摩,http://220.166.248.4:4022/udp/239.93.0.62:5140
电竞天堂,http://220.166.248.4:4022/udp/239.93.1.135:5140
蓉城先锋,http://220.166.248.4:4022/udp/239.93.0.91:2101
星空精选,http://220.166.248.4:4022/udp/239.93.1.171:5140
爱怀旧,http://220.166.248.4:4022/udp/239.93.42.21:5140
爱喜剧,http://220.166.248.4:4022/udp/239.93.42.9:5140
爱奇谈,http://220.166.248.4:4022/udp/239.93.42.22:5140
爱科幻,http://220.166.248.4:4022/udp/239.93.42.10:5140
爱院线,http://220.166.248.4:4022/udp/239.93.42.11:5140
爱谍战,http://220.166.248.4:4022/udp/239.93.42.14:5140
爱经典,http://220.166.248.4:4022/udp/239.93.42.13:5140
爱悬疑,http://220.166.248.4:4022/udp/239.93.42.12:5140
爱青春,http://220.166.248.4:4022/udp/239.93.42.16:5140
爱玩具,http://220.166.248.4:4022/udp/239.93.42.18:5140
爱动漫,http://220.166.248.4:4022/udp/239.93.42.23:5140
求索频道,http://220.166.248.4:4022/udp/239.93.42.24:5140
爱电竞,http://220.166.248.4:4022/udp/239.93.42.19:5140
绚影4K,http://220.166.248.4:4022/udp/239.93.42.33:5140
天元围棋,http://220.166.248.4:4022/udp/239.93.42.55:5140
热血剧场,http://220.166.248.4:4022/udp/239.93.1.198:5140
乐龄学堂,http://220.166.248.4:4022/udp/239.93.1.179:5140
亲子趣学4K,http://220.166.248.4:4022/udp/239.93.1.191:5140
津津悦读4K,http://220.166.248.4:4022/udp/239.93.1.197:5140
动画番剧,http://220.166.248.4:4022/udp/239.93.1.177:5140
中录动漫4K,http://220.166.248.4:4022/udp/239.93.1.188:5140
熊猫24小时,http://220.166.248.4:4022/udp/239.93.1.178:5140
综艺咖秀,http://220.166.248.4:4022/udp/239.93.1.175:5140
红色经典,http://220.166.248.4:4022/udp/239.93.1.176:5140
4K超高清电影,http://220.166.248.4:4022/udp/239.93.1.156:5140
4K乐享超清,http://220.166.248.4:4022/udp/239.93.0.43:5140
i成都,http://220.166.248.4:4022/udp/239.93.1.104:1234
直播室2,http://220.166.248.4:4022/udp/239.93.1.181:5140
直播室3,http://220.166.248.4:4022/udp/239.93.1.182:5140
直播室4,http://220.166.248.4:4022/udp/239.93.1.183:5140
直播室5,http://220.166.248.4:4022/udp/239.93.1.184:5140
直播室6,http://220.166.248.4:4022/udp/239.93.1.185:5140
直播室7,http://220.166.248.4:4022/udp/239.93.1.186:5140
直播室8,http://220.166.248.4:4022/udp/239.93.1.187:5140
红原日干乔,http://220.166.248.4:4022/udp/239.93.0.178:5140
红原月亮湾,http://220.166.248.4:4022/udp/239.93.0.209:5140
雅克音乐节直播,http://220.166.248.4:4022/udp/239.93.42.69:5140
云演艺宣传,http://220.166.248.4:4022/udp/239.93.42.60:5140
创新及人才文化节,http://220.166.248.4:4022/udp/239.93.42.59:5140
